cluster_id,tier,tier_basis,category,occurrence_count,capsule_count,capsule_ids,risk_levels,disciplines,representative_capsule_path,representative_line_no,representative_text,cluster_key_type
ed39cfe84500b1b0,A,uniform,cutoff_escore_estadiamento,2,1,capsule:eisa_ii:obesidade_e_sindrome_metabolica,medium,EISA_II,capsules/EISA_II/obesidade_e_sindrome_metabolica.md,87,"- Inicial: anamnese completa (história ponderal, fator desencadeante, comorbidades, antecedentes familiares) + exame físico (IMC, circunferência abdominal, RCQ, sinais de causa secundária). - Definitiva: MEV para todo sobrepeso/obesidade; farmacoterapia se IMC≥30 ou (27-30 + comorbidade + falha de MEV); cirurgia bariátrica se IMC>40 ou (35-40 + comorbidade que ameace a vida), idade >18.",num
6f6b682ad9b8ccef,A,uniform,dose_via_intervalo,2,1,capsule:eisa_ii:pe_diabetico,high,EISA_II,capsules/EISA_II/pe_diabetico.md,34,"Microangiopatia · neuropatia diabética (sensitiva, motora, autonômica) · pulso presente vs. ausente · úlcera plantar indolor · pé de Charcot · monofilamento de 10 g · ITB (índice tornozelo-braço) · Wagner · San Antônio · desbridamento · osteomielite · amputação distal.",num
10c73bfe82c2a43e,A,mixed,cutoff_escore_estadiamento,2,1,capsule:eisa_ii:traumatismo_cranioencefalico,high,EISA_II,capsules/EISA_II/traumatismo_cranioencefalico.md,24,"TCE é classificado pela ECG (leve 14-15, moderado 9-13, grave ≤8) e tem lesão primária (no momento do trauma) e secundária (edema, hipóxia, hipotensão — evitáveis). A decisão de imagem e de cirurgia depende de três eixos independentes: (1) critérios de indicação de TC (idade, mecanismo, sinais de fratura de base, coagulopatia), (2) o tipo de lesão intracraniana (extradural x subdural x SAH x contusão), (3) o limiar numérico específico de CADA tipo de hematoma que indica cirurgia — esses limiares não são intercambiáveis.",num
198854d89e0c7b4d,A,uniform,janela_temporal,2,1,capsule:eisa_ii:tumores_do_sistema_nervoso_central,medium,EISA_II,capsules/EISA_II/tumores_do_sistema_nervoso_central.md,26,"A **graduação OMS** usa 4 variáveis (atipia nuclear, mitoses, proliferação endotelial, necrose): Grau I = nenhuma (cura com excisão total); Grau II = 1 variável, exceto necrose (5–10 anos de sobrevida se ressecção completa); Grau III = 2 variáveis, exceto necrose (2,5–3 anos); Grau IV = 3–4 variáveis, incluindo necrose (1 ano ou menos). O que diferencia glioblastoma (grau IV) de astrocitoma anaplásico (grau III) é justamente a presença de **necrose e proliferação endotelial vascular**.",num
0206afee8a5198e9,A,uniform,cutoff_escore_estadiamento,2,1,capsule:eisa_ii:tumores_renais_e_carcinoma_de_celulas_renais,medium,EISA_II,capsules/EISA_II/tumores_renais_e_carcinoma_de_celulas_renais.md,58,| Nefrectomia radical | Indicada em tumores >7cm e opcionalmente em 4–7cm; padrão-ouro para tumor >4cm | APOSTILA p.133; ANOTAC_O_ES_carcinoma p.2 | CONFIRMADO |,num
e73263345ac6736f,A,uniform,sequencia_terapeutica,2,2,capsule:eisa_ii:urologia_feminina_infeccao_urinaria_e_incontinencia ; capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,high,EISA_II ; EISCA,capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,56,| Quando pedir urocultura com antibiograma | Gestante; ITU com febre (suspeita de pielonefrite); falha terapêutica após 72h de ATB empírico; recidiva em 2–4 semanas; sintomas atípicos (dor pélvica) | B p.1 | CONFIRMADO |,num
5337baa336fe3131,A,uniform,contraindicacao_interacao,2,2,capsule:eisa_ii:urologia_feminina_infeccao_urinaria_e_incontinencia ; capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,high,EISA_II ; EISCA,capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,60,| Recomendação EAU para ITU recorrente | Não fazer investigação extensa de rotina sem fatores de risco (LE1b/GRB); estrogênio vaginal em pós-menopausa (LE1b/GRA); profilaxia imunoativa em todas as idades (LE1a/GRA); profilaxia antimicrobiana contínua/pós-coital se falha não-antimicrobiana (LE2b/GRB); terapia autoadministrada de curto prazo em paciente aderente (LE2b/GRA*) | camada A slide 28 (tabela EAU) | CONFIRMADO (fonte A) |,num
5585c8bc7863b9b0,A,uniform,cutoff_escore_estadiamento,2,1,capsule:eisa_ii:urologia_feminina_infeccao_urinaria_e_incontinencia,high,EISA_II,capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,93,"- Definitiva: ITU não complicada → fosfomicina ou nitrofurantoína, 3–5 dias; incontinência de urgência → anticolinérgico ou β3-agonista (checar contraindicação) → Botox se refratário; incontinência de esforço → sling uretral (sempre após tratar componente de urgência, se misto). - Condição da conduta: VLPP define reabilitação (>90) x cirurgia (<60) x tentativa de reabilitação seguida de cirurgia se refratário (60–90); ITU recorrente pós-menopausa sem disfunção miccional → investigar hipoestrogenismo antes de escalar antibioticoprofilaxia.",num
aa2f2ff4375d72d3,A,uniform,janela_temporal,2,1,capsule:eisca:adolescencia_puberdade_e_semiologia_do_adolescente,low,EISCA,capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,53,| Faixa etária normal de início da puberdade | menina: 8 a 13 anos; menino: 9 a 14 anos | Anotações p.1 | CONFIRMADO |,num
671b9dd35170863f,A,uniform,janela_temporal,2,1,capsule:eisca:adolescencia_puberdade_e_semiologia_do_adolescente,low,EISCA,capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,56,"| Etapa média da adolescência | 15-17 anos: máxima identificação com iguais, exposição a risco, onipotência, puberdade completa, início de experiências sexuais, atendimento individualizado sem imposição dos pais | Pediatria_ADOLESC p.1; Semiologia_do_adolescente p.1 | CONFIRMADO |",num
5d963b27121102ec,A,uniform,janela_temporal,2,2,capsule:eisca:adolescencia_puberdade_e_semiologia_do_adolescente ; capsule:eisca:convulsao_febril,high ; low,EISCA,capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,118,| Definição ECA de adolescência | 12-18 anos | dado |,num
04552b5ad9a8d973,A,uniform,dose_via_intervalo,2,1,capsule:eisca:anemia_ferropriva,high,EISCA,capsules/EISCA/anemia_ferropriva.md,48,"| Anemia (OMS) — Hb em 6-60 meses | < 11 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO |",num
7a64a741de02323d,A,uniform,janela_temporal,2,1,capsule:eisca:anemia_ferropriva,high,EISCA,capsules/EISCA/anemia_ferropriva.md,48,"| Anemia (OMS) — Hb em 6-60 meses | < 11 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO |",num
bafbbb4a1c9b915d,A,uniform,dose_via_intervalo,2,1,capsule:eisca:anemia_ferropriva,high,EISCA,capsules/EISCA/anemia_ferropriva.md,49,"| Anemia (OMS) — Hb em 5-11 anos | < 11,5 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO |",num
fb548f9be1050f40,A,uniform,janela_temporal,2,1,capsule:eisca:anemia_ferropriva,high,EISCA,capsules/EISCA/anemia_ferropriva.md,49,"| Anemia (OMS) — Hb em 5-11 anos | < 11,5 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO |",num
3095fa579ab31681,A,uniform,janela_temporal,2,2,capsule:eisca:anemia_ferropriva ; capsule:eism:antipsicoticos_sep_e_snm,high,EISCA ; EISM,capsules/EISCA/anemia_ferropriva.md,57,"| Dose terapêutica (anemia confirmada) | 3-5 mg de ferro elementar/kg/dia, por no mínimo 8 semanas (3-6 meses até repor estoque) | Consenso Anemia Ferropriva SBP, p.6-7 | CONFIRMADO |",num
d50346ffeacd4f61,A,uniform,dose_via_intervalo,2,1,capsule:eisca:anemia_ferropriva,high,EISCA,capsules/EISCA/anemia_ferropriva.md,81,"- Inicial: confirmar diagnóstico com hemograma + reticulócitos + ferritina (+ PCR se suspeita de processo inflamatório concomitante); identificar e corrigir a causa primária (dieta, leite de vaca precoce, perdas sanguíneas). - Definitiva: ferro oral 3-5 mg/kg/dia de ferro elementar, fracionado ou dose única, em jejum (1h antes das refeições ou antes de dormir), por 3-6 meses até repor estoques (ferritina >15 μg/dL, idealmente 30-300 μg/dL).",num
fdf1b98b5eef8eca,A,uniform,janela_temporal,2,1,capsule:eisca:anemia_ferropriva,high,EISCA,capsules/EISCA/anemia_ferropriva.md,81,"- Inicial: confirmar diagnóstico com hemograma + reticulócitos + ferritina (+ PCR se suspeita de processo inflamatório concomitante); identificar e corrigir a causa primária (dieta, leite de vaca precoce, perdas sanguíneas). - Definitiva: ferro oral 3-5 mg/kg/dia de ferro elementar, fracionado ou dose única, em jejum (1h antes das refeições ou antes de dormir), por 3-6 meses até repor estoques (ferritina >15 μg/dL, idealmente 30-300 μg/dL).",num
0eeb718b1bd96c75,A,uniform,dose_via_intervalo,2,1,capsule:eisca:asma_em_pediatria,high,EISCA,capsules/EISCA/asma_em_pediatria.md,54,"- Corticoide sistêmico deve ser administrado na primeira hora em todas as crises, exceto as mais leves. Prednisolona: 1–2 mg/kg/dia, máximo 40 mg/dia, por 3–5",num
bfb5acacf0aba111,A,uniform,contraindicacao_interacao,2,1,capsule:eisca:atopias_na_infancia,high,EISCA,capsules/EISCA/atopias_na_infancia.md,34,"Atopia é a predisposição geneticamente determinada (poligênica, locus 5q31-33 — família de genes do perfil Th2) a desenvolver hipersensibilidade",num
40205ec7816c67b6,A,uniform,dose_via_intervalo,2,1,capsule:eisca:atopias_na_infancia,high,EISCA,capsules/EISCA/atopias_na_infancia.md,68,"0,01 mL/kg (1:1000) IM; caseína/betalactoglobulina (leite) e ovoalbumina",num
469c1ad6dd1e6001,A,uniform,dose_via_intervalo,2,1,capsule:eisca:atopias_na_infancia,high,EISCA,capsules/EISCA/atopias_na_infancia.md,148,"- Inicial: identificar o tipo de manifestação (localizada x generalizada); em anafilaxia, ABC (suporte básico de vida) + adrenalina IM 0,01 mL/kg",num
72e603d16e41327a,A,uniform,emergencia_sinal_alarme,2,1,capsule:eisca:atopias_na_infancia,high,EISCA,capsules/EISCA/atopias_na_infancia.md,148,"- Inicial: identificar o tipo de manifestação (localizada x generalizada); em anafilaxia, ABC (suporte básico de vida) + adrenalina IM 0,01 mL/kg",num
56d3487fd3064a81,A,uniform,dose_via_intervalo,2,1,capsule:eisca:bronquiolite_viral_aguda,high,EISCA,capsules/EISCA/bronquiolite_viral_aguda.md,108,"permanece de suporte até resolução espontânea. Casos graves podem necessitar CNAF ou ventilação mecânica (limitar volume corrente ~10 mL/kg,",num
4c513eebaecd807a,A,uniform,janela_temporal,2,1,capsule:eisca:convulsao_febril,high,EISCA,capsules/EISCA/convulsao_febril.md,28,"O que decide a conduta não é a ""gravidade"" percebida pelos pais na história, é a presença objetiva de QUALQUER UM dos 5 critérios de complexidade (focal / >15min / recorre em 24h / pós-ictal focal / exame neurológico prévio alterado) — presente mesmo um só, já é complicada. Fora isso, exame neurológico normal + foco infeccioso extracraniano identificado = conduta expectante, sem LCR, sem EEG, sem anticonvulsivante de rotina.",num
18bfe75539ec9928,A,uniform,dose_via_intervalo,2,1,capsule:eisca:crescimento_e_desenvolvimento,medium,EISCA,capsules/EISCA/crescimento_e_desenvolvimento.md,56,| Classificação de peso ao nascer (pré-termo) | Baixo peso (BP) 1500–2499g; Muito baixo peso (MBP) 1000–1499g; Extremo baixo peso (EBP) <1000g | B p.1 | CONFIRMADO |,num
c86c0033c7163e39,A,uniform,janela_temporal,2,1,capsule:eisca:diagnostico_diferencial_das_anemias_na_infancia,medium,EISCA,capsules/EISCA/diagnostico_diferencial_das_anemias_na_infancia.md,45,"fisiológica do RN (normocrômica, normocítica, Hb 9,5-11 g/dL) ocorre entre 6-12 semanas de vida e não deve ser confundida com anemia patológica.",num
9e35b1c1f54eee60,A,uniform,contraindicacao_interacao,2,1,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao,high,EISCA,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,29,"O pivô é a CONTAGEM OBJETIVA de sinais segundo o critério do MS, não a impressão clínica global — a presença de um sinal tranquilizador (ex. lágrimas presentes) NÃO neutraliza a contagem de sinais de alarme já presentes. Segundo pivô: cada plano tem critério de ENTRADA e de FALHA próprios — Plano C não é escolhido pela ""gravidade que parece"", mas por critérios objetivos (perda >10% do peso, contraindicação de TRO, choque, vômitos biliosos/incontroláveis, falha comprovada da TRO).",num
76890f382697c353,A,uniform,emergencia_sinal_alarme,2,2,capsule:eisca:diarreia_aguda_desidratacao_planos_reidratacao ; capsule:eisca:infeccao_do_trato_urinario_na_infancia,high,EISCA,capsules/EISCA/diarreia_aguda_desidratacao_planos_reidratacao.md,29,"O pivô é a CONTAGEM OBJETIVA de sinais segundo o critério do MS, não a impressão clínica global — a presença de um sinal tranquilizador (ex. lágrimas presentes) NÃO neutraliza a contagem de sinais de alarme já presentes. Segundo pivô: cada plano tem critério de ENTRADA e de FALHA próprios — Plano C não é escolhido pela ""gravidade que parece"", mas por critérios objetivos (perda >10% do peso, contraindicação de TRO, choque, vômitos biliosos/incontroláveis, falha comprovada da TRO).",num
f57a330f45c6d963,A,uniform,dose_via_intervalo,2,1,capsule:eisca:febre_reumatica,high,EISCA,capsules/EISCA/febre_reumatica.md,55,"| Penicilina G benzatina (tratamento/profilaxia primária) | < 20 kg: 600.000 UI; ≥ 20 kg: 1.200.000 UI, dose única IM | Febre Reumática (Tratado), p.9 (Quadro 4) | CONFIRMADO |",num
ab300bc12ee7b4ef,A,uniform,dose_via_intervalo,2,2,capsule:eisca:febre_reumatica ; capsule:eisca:otite_media_aguda_e_rinossinusite_na_infancia,high,EISCA,capsules/EISCA/febre_reumatica.md,56,"| Profilaxia secundária — intervalo | penicilina G benzatina IM a cada 21 dias, mesmas doses por peso | Febre Reumática (Tratado), p.10 (Quadro 6) | CONFIRMADO |",num
ae0ff85f93ae6a1d,A,uniform,dose_via_intervalo,2,1,capsule:eisca:febre_reumatica,high,EISCA,capsules/EISCA/febre_reumatica.md,83,"- Definitiva: tratar a manifestação predominante — AINH para artrite isolada; corticoide (prednisona 1-2 mg/kg/dia) para cardite, com suporte de IC se necessário (restrição hídrica, diurético, IECA, digoxina); haloperidol ou ácido valproico para coreia.",num
9ce0a7cc6c4e4860,A,mixed,cutoff_escore_estadiamento,2,1,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,high,EISCA,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,85,"- Inicial: em toda criança falcêmica com febre, avaliar em até 4h, colher hemograma+reticulócitos+hemocultura, iniciar ATB empírico de amplo espectro mesmo antes dos exames, internar se <5 anos e temp>38,3°C.",num
bfffe4640ad208fc,A,uniform,dose_via_intervalo,2,1,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,high,EISCA,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,86,"- Definitiva: direcionar antibiótico ao foco quando identificado (STA: cefalosporina 2a/3a geração ± macrolídeo; osteomielite: cobrir Salmonella + S. aureus com cefuroxima); manter profilaxia com penicilina até os 5 anos; hidroxiureia para redução de crises recorrentes, sob hematologista. - Condição da conduta: transfusão simples se Hb cai ≥2 g/dL do basal com repercussão; transfusão de troca reservada para AVC e STA grave (não para priapismo); TCTH é a única cura, restrito a casos selecionados com doador HLA-compatível.",num
f8e92846b476d6be,A,uniform,dose_via_intervalo,2,1,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,high,EISCA,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,89,"- Diferencial perigoso: icterícia precoce com Coombs fortemente positivo aponta para isoimunização Rh (risco de hidropsia/kernicterus); Coombs fracamente positivo aponta para ABO (evolução mais branda). - O que mudaria a decisão: presença de fatores de risco (doença hemolítica isoimune, deficiência de G6PD, asfixia, letargia significativa, instabilidade térmica, sepse, acidose, albumina<3g/dL) desloca o paciente para a curva de maior risco no nomograma, antecipando a indicação de fototerapia/EST em níveis mais baixos de bilirrubina.",num
13f8a9a82969222d,A,uniform,emergencia_sinal_alarme,2,1,capsule:eisca:ictericia_neonatal_hiperbilirrubinemia_indireta,high,EISCA,capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,89,"- Diferencial perigoso: icterícia precoce com Coombs fortemente positivo aponta para isoimunização Rh (risco de hidropsia/kernicterus); Coombs fracamente positivo aponta para ABO (evolução mais branda). - O que mudaria a decisão: presença de fatores de risco (doença hemolítica isoimune, deficiência de G6PD, asfixia, letargia significativa, instabilidade térmica, sepse, acidose, albumina<3g/dL) desloca o paciente para a curva de maior risco no nomograma, antecipando a indicação de fototerapia/EST em níveis mais baixos de bilirrubina.",num
55041d3064a68b91,A,uniform,calendario_regra_jurisdicional,2,1,capsule:eisca:imunizacoes_calendario_vacinal_imunizacao_ativa_e_passiva,high,EISCA,capsules/EISCA/imunizacoes_calendario_vacinal_imunizacao_ativa_e_passiva.md,76,"| “HPV: meninas 9–14, meninos 11–14, duas doses” | era regra do slide | rotina PNI 2026 é 9–14a11m29d, dose única |",num
8aa9caaa3a8cdafb,A,uniform,dose_via_intervalo,2,1,capsule:eisca:infeccao_do_trato_urinario_na_infancia,high,EISCA,capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,100,"- Inicial: colher urina (método conforme idade/estado geral) e iniciar tratamento empírico guiado pela idade e estado geral do paciente; analgésico, antitérmico, antiespasmódico como suporte. - Definitiva: ambulatorial (via oral) se > 3 meses, sem toxemia, hidratada e aceitando via oral; hospitalar (via parenteral) se < 3 meses, febre alta, toxemiada, desidratada ou com vômitos persistentes; curso de 10 dias na criança com febre; revisar em 48–72h conforme antibiograma.",num
